id,clio_id_display,author_display,author_vern_display,author_facet,format,isbn_display,language_facet,database_restrictions_display,material_type_display,lc_callnum_display,full_publisher_display,location_call_number_id_display,published_display,published_vern_display,title_display,title_vern_display,subject_topic_facet,subject_geo_facet,subject_era_facet,subtitle_display,subtitle_vern_display,url_fulltext_display,url_munged_display,url_suppl_display
4725524,4725524,"Stevens\, David\, 1949-",,,Books,810834545,English,,"xii\, 250 p.",,"Lanham\, Md. : Scarecrow Press\, Inc.\, c1998.",LSF - Request for delivery to any Yale Library >>  GV865 W363 S84X 1998 (LC)|DELIM|5119943,,,Baseball's radical for all seasons,,"Ward\, John Montgomery\, 1860-1925,Baseball players,Baseball,History",United States,,a biography of John Montgomery Ward,,,,
10525510,10525510,"Butterworth\, Michael L.",,,"Books,Online",,English,Access restricted by licensing agreement.,"xi\, 233 p.",,"Tuscaloosa : University of Alabama Press\, c2010.",Yale Internet Resource >> Online Resource|DELIM|10732226,,,Baseball and rhetorics of purity,,"Baseball,War on Terrorism\, 2001-2009,Social aspects",United States,,the national pastime and American identity during the war on terror,,,Online book~|Z|~http://site.ebrary.com/lib/yale/Doc?id=10527731,
9553956,9553956,"Butterworth\, Michael L.",,,Books,"9,780,817,317,102,080,000,000,000,000,000,000,000,000,000,000",English,,"xi\, 233 p.",,"Tuscaloosa : University of Alabama Press\, c2010.","SML\, Stacks\, LC Classification >>  GV867.64 .B88X 2010 (LC)|DELIM|9893170",,,Baseball and rhetorics of purity,,"Baseball,War on Terrorism\, 2001-2009,Social aspects",United States,,the national pastime and American identity during the war on terror,,,,
9089755,9089755,"Kuntz\, Jerry",,,Books,"97,807,864,437,580,700,000,000",English,,"v\, 232 p.",,"Jefferson\, N.C. : McFarland & Co.\, c2009.",LSF - Request for delivery to any Yale Library >>  GV865.A1 K88X 2009 (LC)|DELIM|9468954,,,Baseball fiends and flying machines,,"Lawson\, George\, 1864-,Lawson\, Alfred W. (Alfred William)\, 1869-1954,Baseball,Aeronautics,Swindlers and swindling",United States,,the many lives and outrageous times of George and Alfred Lawson,,,,
3096699,3096699,"Pietrusza\, David\, 1949-",,,Books,899505082,English,,"xiv\, 222 p.",,"Jefferson\, N.C. : McFarland & Co.\, c1990.","SML\, Stacks\, LC Classification >>  GV875 C36 P54 1990 (LC)|DELIM|3395915",,,Baseball's Canadian-American League,,"Canadian-American League,History,Baseball","United States,Canada",,"a history of its inception\, participants\, locales\, statistics\, demise\, and legacy\, 1936-1951",,,,
12376048,12376048,"Kirsch\, George B.",,,"Books,Online","140084925X,9781400849253",English,Access restricted by licensing agreement.,"1 online resource (xv\, 145 p. :)",,"Princeton\, N.J. : Princeton University Press\, c2003. (Baltimore\, Md. : Project MUSE\, 2015)",Yale Internet Resource >> Online Resource|DELIM|12534170,,,Baseball in blue and gray,,"Baseball,History",United States,,the national pastime during the Civil War,,,Online book~|Z|~http://muse.jhu.edu/books/9781400849253,
7699956,7699956,,,,Books,826216870,English,,"x\, 442 p.",,"Columbia : University of Missouri Press\, c2006.","SML\, Stacks\, LC Classification >>  GV863.M82 S7X 2006 (LC)|DELIM|8173751",,,The St. Louis baseball reader,,"St. Louis Browns (Baseball team),St. Louis Cardinals (Baseball team),History,Baseball","Missouri,Saint Louis",,,,,Table of contents~|Z|~http://www.loc.gov/catdir/toc/ecip0612/2006012904.html,
8073003,8073003,,,,"Books,Online",,English,Access restricted by licensing agreement.,"x\, 442 p.",,"Columbia : University of Missouri Press\, c2006.",Yale Internet Resource >> Online Resource|DELIM|8490291,,,The St. Louis baseball reader,,"St. Louis Browns (Baseball team),St. Louis Cardinals (Baseball team),History,Baseball","Missouri,Saint Louis",,,,,http://site.ebrary.com/lib/yale/Doc?id=10188308~|Z|~Online book,
6373002,6373002,"Holtzman\, Jerome",,,Books,1572434937,English,,"vii\, 232 p.",,"Chicago : Triumph Books\, c2003.","SML\, Stacks\, LC Classification >>  GV873 .H58X 2003 (LC)|DELIM|7027653",,,The Jerome Holtzman baseball reader,,Baseball,United States,,,,,,
2985487,2985487,"Mowbray\, William W.\, 1940-",,,Books,870333941,English,,"xii\, 196 p.",,"Centreville\, Md. : Tidewater Publishers\, c1989.",LSF - Request for delivery to any Yale Library >>  GV875 E27 M69 1989 (LC)|DELIM|3276443,,,The Eastern Shore Baseball League,,"Eastern Shore Baseball League,History,Baseball players,Baseball,Records","United States,Eastern Shore (Md. and Va.)",,,,,,
12823384,12823384,,,,Images,,Spanish,,17 cards,,"[Venezuela?] : [publisher not identified]\, [between 1980 and 1985?]",BEINECKE (Non-Circulating) >>  PLAYING CARDS GEN 114|DELIM|12924000,,,Set of Venezuelan baseball cards,,"Baseball players,Baseball cards,Trading cards",Venezuela,,,,,,
7864272,7864272,,,,Images,,English,,13 postcards,,circa 1909-1915.,BEINECKE (Non-Circulating) >>  GEN MSS FILE 359|DELIM|8316025,,,Postcards of women baseball players,,"Colonial Art Publishing Company,F. G. Henry & Co,Roth & Langley,Baseball,Women baseball players",,,,,,,
5331479,5331479,"Obojski\, Robert",,,Books,801960614,,,,,1975,"SML\, Stacks\, LC Classification >>  GV863.77 A1 O26 1975 (LC)|DELIM|5798496",,,Rise of Japanese Baseball Power,,,,,,,,,
11866649,11866649,"Idliby\, Ranya\, 1965-",,,Books,"97,802,303,418,450,200,000,000",English,,"viii\, 239 pages",,"New York\, NY : Palgrave Macmillan\, 2014.","SML\, Stacks\, LC Classification >>  E184.M88 I35X 2014 (LC)|DELIM|12077253",,,"Burqas\, baseball\, and apple pie",,"Idliby\, Ranya\, 1965-,Family,Muslim families,Muslims,Islamophobia,Ethnic identity,Cultural assimilation,Social conditions,Ethnic relations,Religious life and customs",United States,,being Muslim in America,,,,
8990017,8990017,"Swanton\, Barry\, 1938-",,,Books,"97,807,864,446,870,700,000,000",English,,"vii\, 203 p.",,"Jefferson\, N.C. : McFarland & Co.\, c2009.",LSF - Request for delivery to any Yale Library >>  GV865.A1 S945X 2009 (LC)|DELIM|9380218,,,Black baseball players in Canada,,"African American baseball players,Baseball,Discrimination in sports,History","Canada,United States",,"a biographical dictionary\, 1881-1960",,,,
12680828,12680828,,,,Books,,English,,32 unnumbered pages,,"[Boston\, Massachusetts?] : [Globe Newspaper Company?]\, [1936],New York\, N.Y. ; Cleveland\, O. : Art Gravure Corporation.",LSF- BEINECKE >>  2016 Folio 11|DELIM|12788646,,,Boston globe 1936 baseball pictorial,,"Baseball teams,Baseball players","Massachusetts,Boston",,,,,,
10601413,10601413,"Butterworth\, Michael L.",,,"Books,Online","8,173,839,729,780,810,000,000",English,Access restricted by licensing agreement.,"1 online resource (xi\, 233 p. )",,"Tuscaloosa : University of Alabama Press\, c2010. (Baltimore\, Md. : Project MUSE\, 2012)",Yale Internet Resource >> Online Resource|DELIM|10796944,,,Baseball and rhetorics of purity,,"Baseball,War on Terrorism\, 2001-2009,Social aspects",United States,,the national pastime and American identity during the war on terror,,,Online book~|Z|~http://muse.jhu.edu/books/9780817383978,
4312304,4312304,"Holaday\, J. Chris\, 1966-",,,Books,786405325,English,,"vii\, 251 p.",,"Jefferson\, N.C. ; London : McFarland\, c1998.",LSF - Request for delivery to any Yale Library >>  GV863.N8 H65X 1998 (LC)|DELIM|4692441,,,Professional baseball in North Carolina,,"Baseball,Baseball teams,History",North Carolina,,"an illustrated city-by-city history\, 1901-1996",,,,
6230212,6230212,"Shakespeare\, Ed",,,Books,786414596,English,,"ix\, 347 p.",,"Jefferson\, N.C. : McFarland\, c2003.","SML\, Stacks\, LC Classification >>  GV875.B69 S53X 2003 (LC)|DELIM|6900348",,,When baseball returned to Brooklyn,,"Brooklyn Cyclones (Baseball team),New York-Penn League (Baseball league),Baseball","New York (State),New York",,the inaugural season of the  New York-Penn League Cyclones,,,,
7940039,7940039,"McNeil\, William",,,Books,"97,807,864,290,110,700,000,000",English,,"ix\, 234 p.",,"Jefferson\, N.C. : McFarland\, c2007.",LSF - Request for delivery to any Yale Library >>  GV875.N35 M36X 2007 (LC)|DELIM|8378409,,,Black baseball out of season,,"Negro leagues,Baseball,African American baseball players,Discrimination in sports,History",United States,,pay for play outside of the Negro leagues,,,Table of contents only~|Z|~http://www.loc.gov/catdir/toc/ecip0713/2007010787.html,
11545330,11545330,United States. Congress. Senate. Committee on the Judiciary,,,"Books,Online",,English,Access restricted by licensing agreement.,"iii\, 36 p.",,"Washington : U.S. G.P.O. : For sale by the U.S. G.P.O.\, Supt. of Docs.\, Congressional Sales Office\, 1997.",Yale Internet Resource >> Online Resource|DELIM|11681076,,,Major league baseball antitrust reform,,"Antitrust law,Baseball,Law and legislation",United States,,"hearing before the Committee on the Judiciary\, United States Senate\, One Hundred Fifth Congress\, first session\, on S. 53\, a bill to require the general application of the antitrust laws to major league baseball\, and for other purposes\, June 17\, 1997",,,http://congressional.proquest.com/congcomp/getdoc?HEARING-ID=HRG-1997-SJS-0017~|Z|~Online resource,
9709792,9709792,,,,Books,"9,780,521,145,756,050,000,000,000,000,000,000,000,000,000,000",English,,"xxiii\, 256 p.",,"Cambridge ; New York : Cambridge University Press\, 2011.","SML\, Stacks\, LC Classification >>  GV867.64 .R85X 2011 (LC)|DELIM|10030309",,,The Cambridge companion to baseball,,"Baseball,Social aspects,History",United States,,,,,,
5170964,5170964,United States. Congress. Senate. Committee on the Judiciary,,,Books,160554063,English,,"iii\, 36 p.",,"Washington : U.S. G.P.O. : For sale by the U.S. G.P.O.\, Supt. of Docs.\, Congressional Sales Office\, 1997.",LSF - Request for delivery to any Yale Library >>  Y 4.J 89/2:S.HRG.105-102|DELIM|5570782,,,Major league baseball antitrust reform,,"Baseball,Antitrust law,Law and legislation",United States,,"hearing before the Committee on the Judiciary\, United States Senate\, One Hundred Fifth Congress\, first session\, on S. 53\, a bill to require the general application of the antitrust laws to major league baseball\, and for other purposes\, June 17\, 1997",,,,
10582775,10582775,,,,Audio,,Yiddish,,1 sound disc,,"N.Y. : Banner Records\, [196-?]",LSF--Contact musiclibrary@yale.edu for use in Music Library >>  Banner Records BA-1005|DELIM|10781228,,,Getzel at the baseball game,,Yiddish wit and humor,,,and other beloved Getzel stories,,,,
247433,247433,"Turkin\, Hy\, 1915-1955",,,Books,,English,,"x\, 737 p.",,"South Brunswick [N.J.] A.S. Barnes; London\, T. Yoseloff [c1974]",LSF - Request for delivery to any Yale Library >>  GV867 T87 1974 (LC)|DELIM|293688,,,The official encyclopedia of baseball,,Baseball,,,,,,,
5369734,5369734,"Turkin\, Hy\, 1915-1955",,,Books,,English,,"xvii\, 583 p.",,"New York : Barnes\, [1956]","SML\, Stacks\, LC Classification >>  GV867 T87 1956 (LC)|DELIM|5840257",,,The official encyclopedia of baseball,,Baseball,,,,,,,
7104824,7104824,"Light\, Jonathan Fraser\, 1957-",,,Books,786420871,English,,"v\, 1105 p.",,"Jefferson\, N.C. : McFarland & Co.\, 2005.","SML\, Starr Main Reference Room (Non-Circulating) >>  GV862.3 .L54X 2005 (LC)+ Oversize|DELIM|7651778",,,The cultural encyclopedia of baseball,,"Baseball,Social aspects",,,,,,,
4251450,4251450,"Light\, Jonathan Fraser\, 1957-",,,Books,078640311X,English,,"viii\, 888 p.",,"Jefferson\, N.C. ; London : McFarland\, c1997.",LSF - Request for delivery to any Yale Library >>  GV862.3 L54X 1997 (LC)+ Oversize|DELIM|4628695,,,The cultural encyclopedia of baseball,,"Baseball,Social aspects",,,,,,,
6926349,6926349,"Jensen\, Donald N.",,,Books,1403967687,English,,33 p.,,"New York : Palgrave Macmillan\, [2005]","LSF - Request for delivery to any Yale Library >>  GV863 A1 J46 2005 (LC)+ Oversize|DELIM|7501559,LSF - Request for delivery to any Yale Library >>  GV863 A1 J46 2005 (LC)+ Oversize|DELIM|7625576",,,The timeline history of baseball,,"Baseball,History",,,,,,,
6969554,6969554,"Thompson\, Dick\, 1955-",,,Books,786420065,English,,"x\, 306 p.",,"Jefferson\, N.C. : McFarland\, c2005.",LSF - Request for delivery to any Yale Library >>  GV865.A1 T467X 2005 (LC)|DELIM|7539990,,,The Ferrell brothers of baseball,,"Ferrell\, Rick\, 1905-1995,Ferrell\, Wes\, 1908-1976,Baseball players,Brothers",United States,,,,,Table of contents~|Z|~http://www.loc.gov/catdir/toc/ecip056/2005001730.html,
6719640,6719640,"Barzilla\, Scott",,,Books,786418982,English,,"vii\, 244 p.",,"Jefferson\, North Carolina ; London : McFarland & Company\, Inc.\, 2004.","SML\, Stacks\, LC Classification >>  GV880 .B36X 2004 (LC)|DELIM|7317806",,,The state of baseball management,,"Major League Baseball (Organization),Baseball teams,Sports administration,Management,Decision making",United States,,"decision-making in the best and worst teams\, 1993-2003",,,,
4458583,4458583,"Dickson\, Paul",,,Books,"1,510,038,070,156,000,000",English,,"xxv\, 579 p.",,"New York : Harcourt Brace & Company\, 1999.",LSF - Request for delivery to any Yale Library >>  GV862.3 D53X 1999 (LC)|DELIM|4844228,,,The new Dickson baseball dictionary,,Baseball,United States,,"a cyclopedic reference to more than 7\,000 words\, names\, phrases\, and slang expressions that define the game\, its heritage\, culture\, and variations",,,,
436215,436215,"Baker\, Victoria J.",,,Books,9066240644,English,,158 p.,,"Leiden : Institute of Cultural and Social Studies\, Leiden University\, 1983.",LSF - Request for delivery to any Yale Library >>  DJ411 H339 B34 1983|DELIM|499184,,,Wooden shoes and baseball bats,,"Americans,Acculturation,Population","Netherlands,Hague,Hague (Netherlands)",,a study of sociocultural integration of Americans in The Hague,,,,
3680294,3680294,"Reisler\, Jim\, 1958-",,,Books,786400021,English,,"xiii\, 169 p.",,"Jefferson\, N.C. : McFarland & Co.\, c1994.","SML\, Stacks\, LC Classification >>  GV742.4 R45X 1994 (LC)|DELIM|4027257,LSF- BEINECKE >>  JWJ Zan2 994 B5611|DELIM|12124905",,,Black writers/black baseball,,"Sportswriters,African American journalists,Negro leagues,History",United States,,an anthology of articles from Black sportswriters who covered the Negro leagues,,,,
7731472,7731472,"Rosenberg\, Michel",,,Audio,,Yiddish,,1 sound disc,,"[New York] : Banner Records\, [193-?]","MUSIC LIBRARY\, SML\, Historical Sound Recording (Non-Circ) >>  Banner B-2046|DELIM|8198850",,,Getzel at a baseball game,,Yiddish wit and humor,United States,,Getsel bay a beyzbol geym ; Shepsel in Florida,,,,
704760,704760,,,,Books,"15,564,300,271,556,400,000",English,,117 p.,,"Berkeley\, Calif. : North Atlantic Books\, c1987.",LSF - Request for delivery to any Yale Library >>  A89 Io112 40|DELIM|807563,,,The Dreamlife of Johnny Baseball,,Baseball,United States,,,,,,
6368075,6368075,"Clark\, Joe\, 1952-",,,Books,803264402,English,,"xvi\, 179 p.",,"Lincoln : University of Nebraska Press\, c2003.","SML\, Stacks\, LC Classification >>  GV861.89.A1 C53X 2003 (LC)|DELIM|7023036",,,A history of Australian baseball,,"Baseball,History",Australia,,time and game,,,,
11678265,11678265,,,,"Books,Online","97,805,119,742,509,700,000,000,000",English,Access restricted by licensing agreement.,1 online resource (280 p.),,"Cambridge : Cambridge University Press\, 2011.",Yale Internet Resource >> Online Resource|DELIM|11808779,,,The Cambridge Companion to Baseball,,"Baseball,LITERARY CRITICISM / American / General,Social aspects,History",United States,,,,,Online book~|Z|~http://dx.doi.org/10.1017/CCOL9780521761826,
11798875,11798875,"Starr\, Arigon",,,"Books,Online",,English,Access restricted by licensing agreement.,1 online resource,,"Alexandria\, VA : Alexander Street Press\, 2012.",Yale Internet Resource >> Online Resource|DELIM|11914622,,,The Girl Who Loved Baseball,,"American drama,Indian authors,Women authors",,,,,,Online book~|Z|~http://www.aspresolver.com/aspresolver.asp?INDR;PL038352,
11418170,11418170,,,,Books,,English,,[12] p.,,"[New Haven\, Conn. : s.n.\, 1911]",LSF - Request for delivery to any Yale Library >>  Nvg56 U28 L95m|DELIM|11560032,,,First annual championship baseball game,,,,,"Quinnipiack Club vs. Graduates Club\, yale field\, Monday\, June 12\, 1911\, 4 p. m.\, for the benefit of the Lowell House Association",,,,
4837259,4837259,"Cottrell\, Robert C.\, 1950-",,,Books,814716148,English,,"viii\, 232 p.",,"New York : New York University Press\, c2001.","SML\, Stacks\, LC Classification >>  GV865 F63 C68X 2001 (LC)|DELIM|5234404",,,The best pitcher in baseball,,"Foster\, Rube\, 1879-1930,Baseball players,African American baseball players,Baseball team owners,Negro leagues,History",United States,,"the life of Rube Foster\, Negro League giant",,,,
6252983,6252983,"Wendel\, Tim",,,Books,60536314,English,,"xvii\, 266 p.\, [16] p. of plates",,"New York : Rayo\, c2003.","SML\, Stacks\, LC Classification >>  GV865.A1 W436 2003 (LC)|DELIM|6919652",,,The new face of baseball,,"Baseball players,Hispanic American baseball players,Baseball,Social aspects,Political aspects",Latin America,,the one-hundred year rise and triumph of Latinos in America's favorite sport,,,,
1219843,1219843,"Gibson\, Charline",,,Books,670765856,English,,"xiv\, 178 p.",,"New York : Viking Press\, [1970]",BEINECKE (Non-Circulating) >>  JWJ Zan G3575 970W|DELIM|1375191,,,A wife's guide to baseball,,Baseball,,,,,,,
5291007,5291007,"McGraw\, John Joseph\, 1873-1934",,,Books,,English,,"xiii\, 265 p.",,"New York : Boni and Liveright\, [c1923]",LSF - Request for delivery to any Yale Library >>  NLj17 M178 923m|DELIM|5755199,,,My thirty years in baseball,,Baseball,,,,,,,
